(Ax,Ay),(Bx,By)
(21,538,0, 0)
(74,180,0, 0)
(207,159,0, 0)
(765,67,0, 0)
(769,411,0, 0)
(596,490,0, 0)
(723,581,0, 0)
(608,349,0, 0)
(360,308,0, 0)
(612,534,0, 0)
(226,380,0, 0)
(472,301,0, 0)
(273,472,0, 0)
(526,101,0, 0)
(632,234,0, 0)
(210,57,0, 0)
(244,46,0, 0)
(150,306,0, 0)
(57,193,0, 0)
(580,524,0, 0)
(331,457,0, 0)
(636,181,0, 0)
(490,74,0, 0)
(431,21,0, 0)
(491,335,0, 0)
(208,537,0, 0)
(407,404,0, 0)
(349,421,0, 0)
(781,168,0, 0)
(111,238,0, 0)
(140,559,0, 0)
(309,158,0, 0)
(94,215,0, 0)
(731,270,0, 0)
(248,228,0, 0)
(148,553,0, 0)
(167,432,0, 0)
(592,443,0, 0)
(183,352,0, 0)
(442,214,0, 0)
(699,20,0, 0)
(241,174,0, 0)
(593,398,0, 0)
(314,403,0, 0)
(712,518,0, 0)
(572,214,0, 0)
(437,219,0, 0)
(355,426,0, 0)
(150,205,0, 0)
(367,381,0, 0)
(732,86,0, 0)
(258,106,0, 0)
(543,33,0, 0)
(657,491,0, 0)
(156,306,0, 0)
(120,554,0, 0)
(510,228,0, 0)
(165,166,0, 0)
(584,28,0, 0)
(352,114,0, 0)
(84,492,0, 0)
(521,176,1, 0)
(413,211,0, 0)
(625,397,0, 0)
(353,50,0, 0)
(698,557,0, 0)
(618,403,0, 0)
(603,314,0, 0)
(491,126,0, 0)
(435,162,1, 0)
(744,251,0, 0)
(536,363,1, 0)
(493,488,0, 0)
(92,266,0, 0)
(369,298,0, 0)
(780,342,0, 0)
(326,457,0, 0)
(482,154,1, 0)
(703,410,0, 0)
(663,241,0, 0)
(59,223,0, 0)
(267,293,0, 0)
(251,562,0, 0)
(766,30,0, 0)
(632,365,0, 0)
(430,252,0, 0)
(555,387,1, 0)
(772,208,0, 0)
(384,323,0, 0)
(555,518,0, 0)
(69,471,0, 0)
(292,400,0, 0)
(283,298,0, 0)
(103,122,0, 0)
(687,331,0, 0)
(152,453,0, 0)
(319,499,0, 0)
(334,314,0, 0)
(483,501,0, 0)
(550,251,0, 0)
(695,119,0, 0)
(563,515,0, 0)
(651,359,0, 0)
(723,112,0, 0)
(20,531,0, 0)
(729,509,0, 0)
(334,22,0, 0)
(627,474,0, 0)
(280,74,0, 0)
(397,542,0, 0)
(333,203,0, 0)
(260,318,0, 0)
(345,46,0, 0)
(135,382,0, 0)
(631,562,0, 0)
(348,65,0, 0)
(648,229,0, 0)
(760,558,0, 0)
(77,204,0, 0)
(670,361,0, 0)
(246,423,0, 0)
(641,374,0, 0)
(650,287,0, 0)
(249,284,0, 0)
(730,336,0, 0)
(672,273,0, 0)
(431,558,0, 0)
(757,310,0, 0)
(553,310,1, 0)
(71,83,0, 0)
(722,200,0, 0)
(778,66,0, 0)
(186,472,0, 0)
(226,519,0, 0)
(656,166,0, 0)
(243,385,0, 0)
(659,347,0, 0)
(187,376,0, 0)
(506,250,0, 0)
(242,570,0, 0)
(563,238,0, 0)
(212,294,0, 0)
(503,81,0, 0)
(467,298,0, 0)
(26,413,0, 0)
(637,263,0, 0)
(113,68,0, 0)
(381,584,0, 0)
(539,502,0, 0)
(235,156,0, 0)
(444,70,0, 0)
(213,307,0, 0)
(212,418,0, 0)
(639,150,0, 0)
(723,258,0, 0)
(765,555,0, 0)
(300,144,0, 0)
(373,125,0, 0)
(181,532,0, 0)
(560,76,0, 0)
(318,337,0, 0)
(684,545,0, 0)
(317,539,0, 0)
(77,29,0, 0)
(319,557,0, 0)
(462,203,0, 0)
(719,218,0, 0)
(735,86,0, 0)
(260,114,0, 0)
(170,333,0, 0)
(713,331,0, 0)
(215,244,0, 0)
(338,532,0, 0)
(184,152,0, 0)
(617,52,0, 0)
(115,248,0, 0)
(116,90,0, 0)
(689,505,0, 0)
(204,411,0, 0)
(466,26,0, 0)
(106,31,0, 0)
(50,425,0, 0)
(27,64,0, 0)
(114,437,0, 0)
(614,496,0, 0)
(70,522,0, 0)
(132,488,0, 0)
(192,133,0, 0)
(405,275,0, 0)
(53,112,0, 0)
(515,102,0, 0)
(611,40,0, 0)
(271,545,0, 0)
(380,52,0, 0)
(316,494,0, 0)
(783,461,0, 0)
(449,108,0, 0)
(653,270,0, 0)
(637,455,0, 0)
(538,398,1, 0)
(379,226,0, 0)
(246,393,0, 0)
(475,184,1, 0)
(332,148,0, 0)
(399,328,0, 0)
(476,193,0, 0)
(756,510,0, 0)
(72,289,0, 0)
(398,545,0, 0)
(670,439,0, 0)
(471,175,1, 0)
(709,544,0, 0)
(493,469,0, 0)
(780,296,0, 0)
(61,406,0, 0)
(286,104,0, 0)
(436,36,0, 0)
(538,439,0, 0)
(712,359,0, 0)
(748,355,0, 0)
(637,197,0, 0)
(251,300,0, 0)
(196,207,0, 0)
(288,526,0, 0)
(674,163,0, 0)
(205,491,0, 0)
(405,567,0, 0)
(252,506,0, 0)
(359,380,0, 0)
(705,437,0, 0)
(342,378,0, 0)
(317,453,0, 0)
(172,509,0, 0)
(397,336,0, 0)
(284,513,0, 0)
(619,352,0, 0)
(376,275,0, 0)
(287,273,0, 0)
(403,116,0, 0)
(597,549,0, 0)
(242,205,0, 0)
(409,246,0, 0)
(674,136,0, 0)
(122,206,0, 0)
(519,378,1, 0)
(137,162,0, 0)
(405,340,0, 0)
(689,158,0, 0)
(549,151,0, 0)
(781,507,0, 0)
(748,155,0, 0)
(729,569,0, 0)
(479,276,0, 0)
(356,153,0, 0)
(297,552,0, 0)
(249,326,0, 0)
(592,344,0, 0)
(580,291,1, 0)
(573,480,0, 0)
(86,306,0, 0)
(230,93,0, 0)
(649,255,0, 0)
(310,396,0, 0)
(754,585,0, 0)
(608,204,0, 0)
(126,19,0, 0)
(277,505,0, 0)
(245,480,0, 0)
(250,397,0, 0)
(277,170,0, 0)
(717,293,0, 0)
(75,235,0, 0)
(441,214,0, 0)
(306,30,0, 0)
(330,263,0, 0)
(473,278,0, 0)
(563,243,0, 0)
(57,340,0, 0)
(188,126,0, 0)
(548,528,0, 0)
(612,212,0, 0)
(129,61,0, 0)
(446,542,0, 0)
(460,572,0, 0)
(262,147,0, 0)
(733,273,0, 0)
(209,459,0, 0)
(222,531,0, 0)
(593,551,0, 0)
(634,184,0, 0)
(597,369,0, 0)
(239,176,0, 0)
(609,411,0, 0)
(215,277,0, 0)
(241,331,0, 0)
(45,68,0, 0)
(416,62,0, 0)
(597,556,0, 0)
(552,323,1, 0)
(432,573,0, 0)
(765,250,0, 0)
(396,86,0, 0)
(378,446,0, 0)
(745,558,0, 0)
(150,119,0, 0)
(162,35,0, 0)
(756,553,0, 0)
(712,172,0, 0)
(220,269,0, 0)
(116,311,0, 0)
(491,336,0, 0)
(25,443,0, 0)
(255,141,0, 0)
(300,103,0, 0)
(612,221,0, 0)
(135,380,0, 0)
(782,129,0, 0)
(186,384,0, 0)
(686,259,0, 0)
(295,192,0, 0)
(40,293,0, 0)
(359,166,0, 0)
(287,52,0, 0)
(342,136,0, 0)
(61,377,0, 0)
(332,73,0, 0)
(699,26,0, 0)
(522,356,1, 0)
(76,244,0, 0)
(68,585,0, 0)
(422,128,0, 0)
(221,161,0, 0)
(253,497,0, 0)
(180,33,0, 0)
(656,198,0, 0)
(406,110,0, 0)
(755,111,0, 0)
(90,270,0, 0)
(642,249,0, 0)
(772,33,0, 0)
(321,540,0, 0)
(296,253,0, 0)
(781,209,0, 0)
(581,166,0, 0)
(413,245,0, 0)
(701,103,0, 0)
(624,501,0, 0)
(405,448,0, 0)
(591,485,0, 0)
(722,456,0, 0)
(412,112,0, 0)
(575,154,0, 0)
(103,218,0, 0)
(572,146,0, 0)
(243,127,0, 0)
(698,135,0, 0)
(156,490,0, 0)
(435,367,0, 0)
(544,120,0, 0)
(629,156,0, 0)
(637,351,0, 0)
(173,206,0, 0)
(636,329,0, 0)
(495,352,0, 0)
(481,237,0, 0)
(556,570,0, 0)
(346,558,0, 0)
(530,275,0, 0)
(51,472,0, 0)
(737,369,0, 0)
(754,194,0, 0)
(296,273,0, 0)
(745,268,0, 0)
(414,272,0, 0)
(256,225,0, 0)
(18,438,0, 0)
(312,248,0, 0)
(476,29,0, 0)
(85,527,0, 0)
(777,263,0, 0)
(56,496,0, 0)
(572,236,0, 0)
(562,422,0, 0)
(55,515,0, 0)
(243,285,0, 0)
(186,63,0, 0)
(182,476,0, 0)
(630,164,0, 0)
(589,154,0, 0)
(433,539,0, 0)
(623,200,0, 0)
(33,129,0, 0)
(426,130,1, 0)
(613,176,0, 0)
(395,199,0, 0)
(729,121,0, 0)
(726,286,0, 0)
(74,269,0, 0)
(349,405,0, 0)
(526,96,0, 0)
(561,178,0, 0)
(689,432,0, 0)
(398,446,0, 0)
(155,478,0, 0)
(557,399,0, 0)
(407,173,1, 0)
(379,445,0, 0)
(477,116,0, 0)
(472,378,0, 0)
(318,417,0, 0)
(267,486,0, 0)
(478,115,0, 0)
(782,48,0, 0)
(171,343,0, 0)
(741,451,0, 0)
(384,158,0, 0)
(632,67,0, 0)
(665,227,0, 0)
(596,150,0, 0)
(245,286,0, 0)
(293,218,0, 0)
(18,202,0, 0)
(675,559,0, 0)
(205,351,0, 0)
(128,327,0, 0)
(257,352,0, 0)
(37,482,0, 0)
(456,489,0, 0)
(410,363,0, 0)
(726,141,0, 0)
(44,144,0, 0)
(248,570,0, 0)
(173,427,0, 0)
(92,339,0, 0)
(118,74,0, 0)
(183,279,0, 0)
(47,322,0, 0)
(30,476,0, 0)
(593,427,0, 0)
(315,466,0, 0)
(265,47,0, 0)
(555,533,0, 0)
(419,240,0, 0)
(483,212,0, 0)
(277,512,0, 0)
(425,69,0, 0)
(296,305,0, 0)
(296,515,0, 0)
(420,130,1, 0)
(84,247,0, 0)
(565,169,0, 0)
(210,20,0, 0)
(784,539,0, 0)
(638,126,0, 0)
(140,130,0, 0)
(682,383,0, 0)
(505,165,1, 0)
(76,459,0, 0)
(83,577,0, 0)
(93,387,0, 0)
(232,202,0, 0)
(687,549,0, 0)
(214,550,0, 0)
(267,202,0, 0)
(196,399,0, 0)
(196,123,0, 0)
(134,187,0, 0)
(552,349,1, 0)
(51,526,0, 0)
(238,451,0, 0)
(271,573,0, 0)
(170,131,0, 0)
(200,268,0, 0)
(252,237,0, 0)
(313,25,0, 0)
(522,319,0, 0)
(29,99,0, 0)
(82,202,0, 0)
(638,297,0, 0)
(230,377,0, 0)
(201,399,0, 0)
(218,63,0, 0)
(504,215,0, 0)
(257,333,0, 0)
(537,154,0, 0)
(413,405,0, 0)
(121,280,0, 0)
(298,563,0, 0)
(732,514,0, 0)
(747,477,0, 0)
(338,571,0, 0)
(226,324,0, 0)
(110,198,0, 0)
(348,309,0, 0)
(341,38,0, 0)
(420,571,0, 0)
(207,84,0, 0)
(696,253,0, 0)
(774,511,0, 0)
(248,446,0, 0)
(309,564,0, 0)
(96,542,0, 0)
(454,252,0, 0)
(668,79,0, 0)
(191,214,0, 0)
(417,454,0, 0)
(248,342,0, 0)
(217,531,0, 0)
(693,471,0, 0)
(615,221,0, 0)
(527,371,1, 0)
(445,150,1, 0)
(201,113,0, 0)
(463,95,0, 0)
(211,370,0, 0)
(15,216,0, 0)
(211,368,0, 0)
(78,490,0, 0)
(79,213,0, 0)
(679,453,0, 0)
(585,137,0, 0)
(632,201,0, 0)
(482,552,0, 0)
(374,455,0, 0)
(271,402,0, 0)
(769,175,0, 0)
(150,503,0, 0)
(49,174,0, 0)
(698,231,0, 0)
(435,53,0, 0)
(52,542,0, 0)
(628,161,0, 0)
(323,120,0, 0)
(236,59,0, 0)
(634,400,0, 0)
(615,153,0, 0)
(666,123,0, 0)
(520,559,0, 0)
(748,308,0, 0)
(430,190,0, 0)
(434,24,0, 0)
(99,98,0, 0)
(347,26,0, 0)
(579,228,0, 0)
(351,378,0, 0)
(454,311,0, 0)
(432,447,0, 0)
(147,340,0, 0)
(390,219,0, 0)
(154,377,0, 0)
(521,388,1, 0)
(604,161,0, 0)
(198,41,0, 0)
(593,86,0, 0)
(93,111,0, 0)
(111,430,0, 0)
(189,95,0, 0)
(139,130,0, 0)
(540,48,0, 0)
(524,433,0, 0)
(237,295,0, 0)
(460,379,0, 0)
(695,251,0, 0)
(167,265,0, 0)
(300,467,0, 0)
(79,451,0, 0)
(273,24,0, 0)
(579,29,0, 0)
(305,180,0, 0)
(242,393,0, 0)
(323,332,0, 0)
(627,49,0, 0)
(73,536,0, 0)
(294,393,0, 0)
(410,544,0, 0)
(322,399,0, 0)
(36,372,0, 0)
(604,560,0, 0)
(646,140,0, 0)
(116,430,0, 0)
(447,477,0, 0)
(298,57,0, 0)
(755,508,0, 0)
(588,424,0, 0)
(770,174,0, 0)
(782,216,0, 0)
(574,483,0, 0)
(623,492,0, 0)
(307,20,0, 0)
(245,86,0, 0)
(609,461,0, 0)
(335,476,0, 0)
(510,111,0, 0)
(68,253,0, 0)
(68,180,0, 0)
(566,47,0, 0)
(750,268,0, 0)
(700,422,0, 0)
(382,570,0, 0)
(252,514,0, 0)
(493,318,0, 0)
(255,244,0, 0)
(320,325,0, 0)
(80,200,0, 0)
(141,275,0, 0)
(332,132,0, 0)
(198,123,0, 0)
(640,511,0, 0)
(40,153,0, 0)
(157,385,0, 0)
(753,163,0, 0)
(597,180,0, 0)
(262,286,0, 0)
(451,114,0, 0)
(325,576,0, 0)
(636,130,0, 0)
(669,501,0, 0)
(37,479,0, 0)
(224,426,0, 0)
(201,154,0, 0)
(267,524,0, 0)
(609,571,0, 0)
(87,82,0, 0)
(583,40,0, 0)
(183,173,0, 0)
(308,549,0, 0)
(760,472,0, 0)
(582,476,0, 0)
(443,520,0, 0)
(334,568,0, 0)
(279,373,0, 0)
(159,141,0, 0)
(484,67,0, 0)
(181,233,0, 0)
(281,289,0, 0)
(205,374,0, 0)
(778,419,0, 0)
(761,21,0, 0)
(591,138,0, 0)
(301,399,0, 0)
(227,576,0, 0)
(83,27,0, 0)
(308,99,0, 0)
(244,428,0, 0)
(421,85,0, 0)
(436,338,0, 0)
(224,56,0, 0)
(90,201,0, 0)
(704,129,0, 0)
(326,304,0, 0)
(435,474,0, 0)
(383,366,0, 0)
(96,415,0, 0)
(403,366,0, 0)
(177,16,0, 0)
(284,428,0, 0)
(761,304,0, 0)
(306,271,0, 0)
(634,177,0, 0)
(265,219,0, 0)
(84,173,0, 0)
(154,163,0, 0)
(286,73,0, 0)
(251,88,0, 0)
(750,59,0, 0)
(617,198,0, 0)
(730,101,0, 0)
(767,203,0, 0)
(51,164,0, 0)
(666,445,0, 0)
(286,133,0, 0)
(556,292,1, 0)
(407,270,0, 0)
(531,264,0, 0)
(541,70,0, 0)
(622,104,0, 0)
(249,471,0, 0)
(202,137,0, 0)
(377,389,0, 0)
(468,42,0, 0)
(202,491,0, 0)
(432,72,0, 0)
(655,166,0, 0)
(43,574,0, 0)
(360,413,0, 0)
(144,84,0, 0)
(529,332,0, 0)
(419,415,0, 0)
(366,451,0, 0)
(294,571,0, 0)
(608,516,0, 0)
(288,277,0, 0)
(376,513,0, 0)
(72,316,0, 0)
(245,521,0, 0)
(284,556,0, 0)
(469,214,0, 0)
(535,494,0, 0)
(645,205,0, 0)
(710,242,0, 0)
(373,516,0, 0)
(357,133,0, 0)
(757,130,0, 0)
(579,548,0, 0)
(201,90,0, 0)
(608,215,0, 0)
(473,466,0, 0)
(347,584,0, 0)
(106,563,0, 0)
(510,95,0, 0)
(562,469,0, 0)
(70,530,0, 0)
(254,537,0, 0)
(379,138,0, 0)
(668,510,0, 0)
(502,92,0, 0)
(410,257,0, 0)
(590,420,0, 0)
(360,489,0, 0)
(730,396,0, 0)
(401,36,0, 0)
(398,109,0, 0)
(572,206,0, 0)
(253,406,0, 0)
(464,100,0, 0)
(699,570,0, 0)
(374,226,0, 0)
(634,348,0, 0)
(494,506,0, 0)
(136,362,0, 0)
(297,193,0, 0)
(109,292,0, 0)
(766,267,0, 0)
(315,131,0, 0)
(217,431,0, 0)
(75,207,0, 0)
(284,364,0, 0)
(20,541,0, 0)
(520,441,0, 0)
(351,351,0, 0)
(133,555,0, 0)
(386,433,0, 0)
(65,211,0, 0)
(414,398,0, 0)
(758,358,0, 0)
(169,536,0, 0)
(745,560,0, 0)
(597,332,0, 0)
(20,254,0, 0)
(278,410,0, 0)
(20,133,0, 0)
(512,213,1, 0)
(643,579,0, 0)
(406,22,0, 0)
(282,319,0, 0)
(116,125,0, 0)
(427,73,0, 0)
(225,354,0, 0)
(457,410,0, 0)
(118,46,0, 0)
(612,66,0, 0)
(492,145,1, 0)
(709,403,0, 0)
(542,420,0, 0)
(295,351,0, 0)
(490,274,0, 0)
(223,549,0, 0)
(614,271,0, 0)
(98,492,0, 0)
(77,430,0, 0)
(433,558,0, 0)
(553,62,0, 0)
(685,454,0, 0)
(534,339,1, 0)
(281,410,0, 0)
(477,185,1, 0)
(764,375,0, 0)
(340,243,0, 0)
(565,432,0, 0)
(440,414,0, 0)
(351,307,0, 0)
(16,69,0, 0)
(767,140,0, 0)
(393,508,0, 0)
(702,76,0, 0)
(668,73,0, 0)
(554,291,1, 0)
(389,267,0, 0)
(581,428,0, 0)
(745,101,0, 0)
(434,248,0, 0)
(718,338,0, 0)
(254,226,0, 0)
(716,120,0, 0)
(210,88,0, 0)
(641,442,0, 0)
(583,410,0, 0)
(32,340,0, 0)
(631,354,0, 0)
(268,431,0, 0)
(430,251,0, 0)
(59,293,0, 0)
(39,403,0, 0)
(755,107,0, 0)
(158,69,0, 0)
(159,518,0, 0)
(448,312,0, 0)
(391,439,0, 0)
(342,95,0, 0)
(124,345,0, 0)
(427,34,0, 0)
(487,156,1, 0)
(569,302,1, 0)
(29,330,0, 0)
(474,245,0, 0)
(671,315,0, 0)
(461,181,1, 0)
(571,345,1, 0)
(86,93,0, 0)
(42,409,0, 0)
(694,303,0, 0)
(85,306,0, 0)
(308,120,0, 0)
(644,342,0, 0)
(607,548,0, 0)
(15,37,0, 0)
(304,83,0, 0)
(398,253,0, 0)
(382,447,0, 0)
(376,456,0, 0)
(386,66,0, 0)
(486,404,0, 0)
(329,172,0, 0)
(102,379,0, 0)
(126,91,0, 0)
(432,439,0, 0)
(757,286,0, 0)
(746,555,0, 0)
(574,276,1, 0)
(411,112,0, 0)
(150,232,0, 0)
(328,336,0, 0)
(343,487,0, 0)
(268,428,0, 0)
(254,475,0, 0)
(52,106,0, 0)
(747,231,0, 0)
(563,578,0, 0)
(402,148,0, 0)
(459,22,0, 0)
(627,167,0, 0)
(139,213,0, 0)
(755,94,0, 0)
(27,439,0, 0)
(618,580,0, 0)
(642,30,0, 0)
(490,509,0, 0)
(333,241,0, 0)
(303,268,0, 0)
(444,446,0, 0)
(479,228,0, 0)
(375,123,0, 0)
(430,396,0, 0)
(496,221,0, 0)
(770,39,0, 0)
(605,96,0, 0)
(395,291,0, 0)
(238,79,0, 0)
(267,518,0, 0)
(103,190,0, 0)
(736,507,0, 0)
(700,435,0, 0)
(590,81,0, 0)
(99,127,0, 0)
(710,524,0, 0)
(611,570,0, 0)
(65,510,0, 0)
(700,235,0, 0)
(696,151,0, 0)
(235,162,0, 0)
(768,84,0, 0)
(415,355,0, 0)
(487,490,0, 0)
(441,374,0, 0)
(255,297,0, 0)
(292,228,0, 0)
(394,558,0, 0)
(493,461,0, 0)
(603,108,0, 0)
(516,549,0, 0)
(523,18,0, 0)
(720,119,0, 0)
(350,148,0, 0)
(105,533,0, 0)
(392,79,0, 0)
(506,169,1, 0)
(757,47,0, 0)
(677,248,0, 0)
(534,330,1, 0)
(498,16,0, 0)
(758,93,0, 0)
(169,324,0, 0)
(570,578,0, 0)
(482,86,0, 0)
(202,260,0, 0)
(187,357,0, 0)
(478,141,1, 0)
(647,66,0, 0)
(509,356,0, 0)
(19,127,0, 0)
(74,54,0, 0)
(213,466,0, 0)
(475,404,0, 0)
(561,166,0, 0)
(660,110,0, 0)
(141,99,0, 0)
(677,416,0, 0)
(202,331,0, 0)
(657,84,0, 0)
(448,516,0, 0)
(291,559,0, 0)
(310,236,0, 0)
(616,407,0, 0)
(659,178,0, 0)
(673,403,0, 0)
(373,264,0, 0)
(550,66,0, 0)
(749,136,0, 0)
(137,155,0, 0)
(644,501,0, 0)
(362,443,0, 0)
(655,150,0, 0)
(295,499,0, 0)
(380,27,0, 0)
(594,523,0, 0)
(481,92,0, 0)
(519,88,0, 0)
(311,542,0, 0)
(749,85,0, 0)
(703,197,0, 0)
(313,170,0, 0)
(397,61,0, 0)
(433,145,1, 0)
(191,201,0, 0)
(323,176,0, 0)
(447,496,0, 0)
(61,28,0, 0)
(481,350,0, 0)
(361,417,0, 0)
(104,357,0, 0)
(495,358,0, 0)
(362,410,0, 0)
(555,146,0, 0)
(770,74,0, 0)
(762,86,0, 0)
(121,362,0, 0)
(454,201,0, 0)
(545,377,1, 0)
(472,74,0, 0)
(59,523,0, 0)
(442,310,0, 0)
(532,22,0, 0)
(394,473,0, 0)
(221,525,0, 0)
(350,483,0, 0)
(483,537,0, 0)
(260,210,0, 0)
(523,547,0, 0)
(688,468,0, 0)
(331,266,0, 0)
(193,408,0, 0)
(687,353,0, 0)
(396,269,0, 0)
(102,533,0, 0)
(753,387,0, 0)
(502,298,0, 0)
(630,367,0, 0)
(272,463,0, 0)
(415,28,0, 0)
(758,148,0, 0)
(491,456,0, 0)
(621,103,0, 0)
(687,243,0, 0)
(745,209,0, 0)
(648,328,0, 0)
(480,578,0, 0)
(651,393,0, 0)
(210,557,0, 0)
(459,206,0, 0)
(222,137,0, 0)
(321,301,0, 0)
(293,240,0, 0)
(694,33,0, 0)
(711,292,0, 0)
(423,545,0, 0)
(451,241,0, 0)
(156,331,0, 0)
(529,119,0, 0)
(24,320,0, 0)
(543,133,0, 0)
(20,180,0, 0)
(302,303,0, 0)
(591,572,0, 0)
(319,310,0, 0)
(73,94,0, 0)
(246,561,0, 0)
(302,157,0, 0)
(490,216,0, 0)
(330,169,0, 0)
(775,384,0, 0)
(53,126,0, 0)
(450,234,0, 0)
(748,125,0, 0)
(212,316,0, 0)
(339,257,0, 0)
(513,97,0, 0)
(625,420,0, 0)
(491,103,0, 0)
(32,360,0, 0)
(255,542,0, 0)
(621,165,0, 0)
(496,546,0, 0)
(762,502,0, 0)
(454,48,0, 0)
(54,527,0, 0)
(741,344,0, 0)
(453,538,0, 0)
(193,337,0, 0)
(413,443,0, 0)
(167,99,0, 0)
(490,63,0, 0)
(168,483,0, 0)
(226,578,0, 0)
(587,69,0, 0)
(630,531,0, 0)
(63,517,0, 0)
(26,451,0, 0)
(762,480,0, 0)
(195,175,0, 0)
(726,427,0, 0)
(536,107,0, 0)
(198,330,0, 0)
(448,385,0, 0)
(177,42,0, 0)
(228,391,0, 0)
(503,128,0, 0)
(196,258,0, 0)
(83,569,0, 0)
(607,436,0, 0)
(527,397,1, 0)
(378,367,0, 0)
(288,359,0, 0)
(484,334,0, 0)
(539,538,0, 0)
(174,134,0, 0)
(456,272,0, 0)
(670,309,0, 0)
(761,446,0, 0)
(596,498,0, 0)
(539,72,0, 0)
(20,514,0, 0)
(713,240,0, 0)
(415,556,0, 0)
(432,529,0, 0)
(568,431,0, 0)
(459,482,0, 0)
(757,410,0, 0)
(175,303,0, 0)
(74,296,0, 0)
(63,272,0, 0)
(575,157,0, 0)
(439,265,0, 0)
(713,35,0, 0)
(405,208,0, 0)
(606,360,0, 0)
(774,212,0, 0)
(481,36,0, 0)
(166,202,0, 0)
(73,337,0, 0)
(447,26,0, 0)
(218,564,0, 0)
(453,354,0, 0)
(757,347,0, 0)
(489,177,1, 0)
(537,57,0, 0)
(165,344,0, 0)
(39,96,0, 0)
(384,78,0, 0)
(524,383,1, 0)
(21,511,0, 0)
(60,226,0, 0)
(588,283,1, 0)
(230,45,0, 0)
(615,104,0, 0)
(154,295,0, 0)
(149,466,0, 0)
(192,125,0, 0)
(255,463,0, 0)
(445,102,0, 0)
(658,372,0, 0)
(41,380,0, 0)
(495,322,0, 0)
(626,260,0, 0)
(393,474,0, 0)
(476,449,0, 0)
(37,70,0, 0)
(431,159,1, 0)
(99,467,0, 0)
(423,66,0, 0)
(298,336,0, 0)
(506,545,0, 0)
(577,575,0, 0)
(456,101,0, 0)
(325,49,0, 0)
(676,269,0, 0)
(359,250,0, 0)
(452,294,0, 0)
(777,283,0, 0)
(546,454,0, 0)
(387,506,0, 0)
(424,297,0, 0)
(763,287,0, 0)
(429,310,0, 0)
(669,452,0, 0)
(390,162,0, 0)
(442,162,1, 0)
(124,579,0, 0)
(68,22,0, 0)
(410,22,0, 0)
(41,440,0, 0)
(454,341,0, 0)
(81,505,0, 0)
(351,228,0, 0)
(452,80,0, 0)
(29,168,0, 0)
(179,352,0, 0)
(153,71,0, 0)
(112,585,0, 0)
(196,508,0, 0)
(349,73,0, 0)
(91,549,0, 0)
(313,175,0, 0)
(492,503,0, 0)
(114,391,0, 0)
(733,314,0, 0)
(399,278,0, 0)
(85,545,0, 0)
(323,582,0, 0)
(248,564,0, 0)
(169,199,0, 0)
(647,248,0, 0)
(201,236,0, 0)
(383,189,0, 0)
(253,295,0, 0)
(615,75,0, 0)
(690,221,0, 0)
(715,222,0, 0)
(670,181,0, 0)
(389,283,0, 0)
(458,172,1, 0)
(778,78,0, 0)
(522,53,0, 0)
(441,476,0, 0)
(170,509,0, 0)
(682,542,0, 0)
(23,84,0, 0)
(542,493,0, 0)
(419,18,0, 0)
(240,118,0, 0)
(112,560,0, 0)
(697,519,0, 0)
(722,528,0, 0)
(397,140,0, 0)
(196,231,0, 0)
(104,132,0, 0)
(765,487,0, 0)
(517,563,0, 0)
(271,20,0, 0)
(436,461,0, 0)
(66,424,0, 0)
(505,183,1, 0)
(525,125,0, 0)
(696,88,0, 0)
(549,128,0, 0)
(238,150,0, 0)
(265,70,0, 0)
(104,383,0, 0)
(318,479,0, 0)
(635,294,0, 0)
(781,62,0, 0)
(255,297,0, 0)
(366,209,0, 0)
(724,265,0, 0)
(319,170,0, 0)
(589,204,0, 0)
(322,441,0, 0)
(528,322,0, 0)
(216,60,0, 0)
(171,356,0, 0)
(739,580,0, 0)
(267,526,0, 0)
(582,304,1, 0)
(427,342,0, 0)
(777,387,0, 0)
(406,144,0, 0)
(429,281,0, 0)
(169,488,0, 0)
(761,294,0, 0)
(580,315,1, 0)
(331,97,0, 0)
(542,284,1, 0)
(591,167,0, 0)
(61,445,0, 0)
(282,456,0, 0)
(266,302,0, 0)
(554,293,1, 0)
(398,88,0, 0)
(590,583,0, 0)
(111,355,0, 0)
(488,176,1, 0)
(258,449,0, 0)
(138,131,0, 0)
(488,367,0, 0)
(719,122,0, 0)
(27,39,0, 0)
(475,348,0, 0)
(667,448,0, 0)
(575,127,0, 0)
(170,545,0, 0)
(453,357,0, 0)
(97,476,0, 0)
(31,179,0, 0)
(700,34,0, 0)
(316,146,0, 0)
(451,514,0, 0)
(523,144,0, 0)
(783,463,0, 0)
(133,191,0, 0)
(530,51,0, 0)
(624,275,0, 0)
(359,132,0, 0)
(323,572,0, 0)
(432,287,0, 0)
(682,486,0, 0)
(626,327,0, 0)
(322,77,0, 0)
(397,148,0, 0)
(282,324,0, 0)
(240,210,0, 0)
(125,194,0, 0)
(353,329,0, 0)
(258,420,0, 0)
(319,382,0, 0)
(526,122,0, 0)
(744,311,0, 0)
(286,272,0, 0)
(381,138,0, 0)
(64,513,0, 0)
(614,67,0, 0)
(171,542,0, 0)
(183,19,0, 0)
(94,485,0, 0)
(318,417,0, 0)
(317,336,0, 0)
(544,512,0, 0)
(258,446,0, 0)
(196,381,0, 0)
(465,107,0, 0)
(642,91,0, 0)
(688,471,0, 0)
(303,536,0, 0)
